"variant","af","filter.pvalue","lrt.pvalue","beta","beta.std.err","variant_h2","notes","cluster_variants","p_adj_BH","p_adj_bonferroni","rejected_BH_005","rejected_bonferroni_005","rejected_BH_010","rejected_bonferroni_010"
"K01060",0.158,0,0.465,-0.0862,0.118,0.0515,NA,"K01060",0.920622775800712,1,FALSE,FALSE,FALSE,FALSE
"K07720",0.138,0,0.396,0.149,0.176,0.0598,NA,"K07720",0.889784691136974,1,FALSE,FALSE,FALSE,FALSE
"K07488",0.0246,0,0.603,0.0751,0.144,0.0367,NA,"K07488",0.956963866877971,1,FALSE,FALSE,FALSE,FALSE
"K27877",0.192,0,0.407,0.094,0.113,0.0585,NA,"K27877",0.892618922470434,1,FALSE,FALSE,FALSE,FALSE
"K15045",0.0296,0,0.289,0.115,0.108,0.0748,NA,"K15045",0.831651877133106,1,FALSE,FALSE,FALSE,FALSE
"K07317",0.0591,0,0.377,0.0863,0.0975,0.0623,NA,"K07317",0.88248667601683,1,FALSE,FALSE,FALSE,FALSE
"K01739",0.473,0,0.354,0.111,0.12,0.0654,NA,"K01739",0.869714425907753,1,FALSE,FALSE,FALSE,FALSE
"K07741",0.0788,0,0.682,0.0339,0.0826,0.0289,NA,"K07741",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K01400",0.0936,0,0.357,0.204,0.221,0.065,NA,"K01400",0.870676570871895,1,FALSE,FALSE,FALSE,FALSE
"K18346",0.138,0,0.206,0.153,0.12,0.0892,NA,"K18346",0.774316728624535,1,FALSE,FALSE,FALSE,FALSE
"K09704",0.0788,0,0.761,-0.0567,0.186,0.0215,NA,"K09704",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K11687",0.0197,0,0.739,-0.0783,0.235,0.0235,NA,"K11687",0.975729793356003,1,FALSE,FALSE,FALSE,FALSE
"K24915",0.182,0,0.871,0.0152,0.0936,0.0114,NA,"K24915",0.990708087233076,1,FALSE,FALSE,FALSE,FALSE
"K13018",0.143,0,0.272,-0.0846,0.0769,0.0774,NA,"K13018",0.81697900419916,1,FALSE,FALSE,FALSE,FALSE
"K18574",0.0148,0,0.865,-0.0509,0.299,0.012,NA,"K18574",0.989755813953488,1,FALSE,FALSE,FALSE,FALSE
"K09776",0.0985,0,0.952,-0.013,0.216,0.00426,NA,"K09776",0.994829403321714,1,FALSE,FALSE,FALSE,FALSE
"K11089",0.0591,0,0.395,-0.0937,0.11,0.06,NA,"K11089",0.889784691136974,1,FALSE,FALSE,FALSE,FALSE
"K13049",0.0985,0,0.904,-0.0128,0.106,0.00851,NA,"K13049",0.992180622533976,1,FALSE,FALSE,FALSE,FALSE
"K24700",0.192,0,0.402,-0.0896,0.107,0.0592,NA,"K24700",0.892204787234043,1,FALSE,FALSE,FALSE,FALSE
"K09474",0.0591,0,0.898,0.0165,0.128,0.00907,NA,"K09474",0.992180622533976,1,FALSE,FALSE,FALSE,FALSE
"K07502",0.123,0,0.294,0.276,0.262,0.0741,NA,"K07502",0.8345,1,FALSE,FALSE,FALSE,FALSE
"K06877",0.271,0,0.48,-0.0619,0.0875,0.0499,NA,"K06877",0.921838808250573,1,FALSE,FALSE,FALSE,FALSE
"K09765",0.0345,0,0.29,-0.26,0.245,0.0746,NA,"K09765",0.831651877133106,1,FALSE,FALSE,FALSE,FALSE
"K07276",0.0345,0,0.553,-0.223,0.375,0.0419,NA,"K06977,K07276,K09065,K12526,K22478,K22881,K23169,K23170",0.949517436067752,1,FALSE,FALSE,FALSE,FALSE
"K06983",0.0246,0,0.771,-0.0799,0.274,0.0206,NA,"K06983",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K25578",0.0936,0,0.257,-0.226,0.199,0.0798,NA,"K25578",0.809307547169811,1,FALSE,FALSE,FALSE,FALSE
"K13238",0.0394,0,0.67,-0.125,0.294,0.0301,NA,"K13238",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K22770",0.232,0,0.235,-0.153,0.129,0.0837,NA,"K22770",0.8009859437751,1,FALSE,FALSE,FALSE,FALSE
"K22769",0.241,0,0.168,-0.189,0.137,0.097,NA,"K22769",0.727660899653979,1,FALSE,FALSE,FALSE,FALSE
"K12254",0.251,0,0.0698,0.275,0.151,0.128,NA,"K12254",0.567351623376623,1,FALSE,FALSE,FALSE,FALSE
"K11004",0.0591,0,0.117,-0.156,0.099,0.11,NA,"K11004",0.687801152737752,1,FALSE,FALSE,FALSE,FALSE
"K13874",0.064,0,0.608,0.126,0.246,0.0362,NA,"K13874",0.957012260295505,1,FALSE,FALSE,FALSE,FALSE
"K00235",0.0394,0,0.0218,-0.611,0.264,0.161,NA,"K00235",0.313656896551724,1,FALSE,FALSE,FALSE,FALSE
"K18300",0.202,0,0.12,0.388,0.249,0.109,NA,"K18300",0.687801152737752,1,FALSE,FALSE,FALSE,FALSE
"K21025",0.108,0,0.673,-0.0883,0.209,0.0298,NA,"K21025",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K03785",0.069,0,0.732,0.0515,0.15,0.0241,NA,"K03785",0.973989901674196,1,FALSE,FALSE,FALSE,FALSE
"K13007",0.177,0,0.642,0.0859,0.184,0.0328,NA,"K13007",0.967398137019231,1,FALSE,FALSE,FALSE,FALSE
"K21147",0.177,0,0.964,0.00491,0.11,0.00315,NA,"K21147",0.994829403321714,1,FALSE,FALSE,FALSE,FALSE
"K19300",0.0887,0,0.562,-0.0934,0.161,0.041,NA,"K19300",0.949517436067752,1,FALSE,FALSE,FALSE,FALSE
"K18844",0.0345,0,0.972,0.00646,0.181,0.00252,NA,"K18844",0.995256441717791,1,FALSE,FALSE,FALSE,FALSE
"K18145",0.0246,0,0.782,-0.0453,0.163,0.0196,NA,"K18145",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K13815",0.0493,0,0.908,0.0226,0.196,0.00815,NA,"K13815",0.992926448253417,1,FALSE,FALSE,FALSE,FALSE
"K10715",0.0394,0,0.344,0.207,0.218,0.0668,NA,"K10715",0.863189835575486,1,FALSE,FALSE,FALSE,FALSE
"K23722",0.0985,0,0.988,0.00239,0.16,0.00105,NA,"K23722",0.99758246388443,1,FALSE,FALSE,FALSE,FALSE
"K27862",0.0197,0,0.237,0.221,0.186,0.0834,NA,"K27862",0.8009859437751,1,FALSE,FALSE,FALSE,FALSE
"K23274",0.113,0,0.694,-0.0521,0.132,0.0278,NA,"K23274",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K23275",0.103,0,0.775,0.0395,0.138,0.0202,NA,"K23275",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K07512",0.0936,0,0.46,-0.0788,0.107,0.0521,NA,"K07512",0.916886942675159,1,FALSE,FALSE,FALSE,FALSE
"K27079",0.167,0,0.521,0.0876,0.136,0.0453,NA,"K27079",0.937465566714491,1,FALSE,FALSE,FALSE,FALSE
"K03759",0.0788,0,0.506,-0.0924,0.139,0.0469,NA,"K03759",0.927424672489083,1,FALSE,FALSE,FALSE,FALSE
"K27042",0.207,0,0.582,0.131,0.237,0.0388,NA,"K27042",0.953558246073298,1,FALSE,FALSE,FALSE,FALSE
"K06992",0.192,0,0.246,0.18,0.154,0.0818,NA,"K06992",0.804521227955585,1,FALSE,FALSE,FALSE,FALSE
"K02688",0.103,0,0.593,-0.0737,0.138,0.0377,NA,"K02688",0.955838370983137,1,FALSE,FALSE,FALSE,FALSE
"K06598",0.197,0,0.0482,0.526,0.265,0.139,NA,"K06598",0.474140275049116,1,FALSE,FALSE,FALSE,FALSE
"K06597",0.103,0,0.715,-0.0692,0.19,0.0258,NA,"K06597",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K12990",0.113,0,0.649,0.0389,0.0853,0.0322,NA,"K12990",0.969434069212411,1,FALSE,FALSE,FALSE,FALSE
"K03692",0.0197,0,0.249,0.224,0.194,0.0813,NA,"K03692",0.809048020765737,1,FALSE,FALSE,FALSE,FALSE
"K18073",0.0394,0,0.33,0.162,0.166,0.0687,NA,"K18073",0.854348500517063,1,FALSE,FALSE,FALSE,FALSE
"K12686",0.207,0,0.0687,-0.234,0.128,0.128,NA,"K12686",0.563903114754098,1,FALSE,FALSE,FALSE,FALSE
"K21071",0.177,0,0.101,-0.287,0.174,0.115,NA,"K21071",0.668924603174603,1,FALSE,FALSE,FALSE,FALSE
"K05020",0.118,0,0.194,-0.146,0.112,0.0915,NA,"K05020",0.761849411764706,1,FALSE,FALSE,FALSE,FALSE
"K25232",0.296,0,0.662,-0.0796,0.182,0.0309,NA,"K25232",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K03793",0.0542,0,0.363,-0.222,0.243,0.0641,NA,"K03793",0.877615161757605,1,FALSE,FALSE,FALSE,FALSE
"K09167",0.335,0,0.0216,-0.271,0.117,0.161,NA,"K09167",0.313481739130435,1,FALSE,FALSE,FALSE,FALSE
"K08081",0.0443,0,0.141,-0.388,0.263,0.104,NA,"K08081",0.687801152737752,1,FALSE,FALSE,FALSE,FALSE
"K19594",0.0542,0,0.755,0.0635,0.203,0.022,NA,"K19594,K19595",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K07131",0.113,0,0.25,0.179,0.155,0.0811,NA,"K07131",0.809307547169811,1,FALSE,FALSE,FALSE,FALSE
"K06945",0.108,0,0.243,0.16,0.136,0.0824,NA,"K06945",0.803633421400264,1,FALSE,FALSE,FALSE,FALSE
"K12979",0.182,0,0.236,0.136,0.114,0.0836,NA,"K12979",0.8009859437751,1,FALSE,FALSE,FALSE,FALSE
"K09925",0.0443,0,0.872,-0.0189,0.117,0.0114,NA,"K09925",0.990720217835262,1,FALSE,FALSE,FALSE,FALSE
"K18240",0.0493,0,0.391,-0.225,0.263,0.0605,NA,"K18240",0.889784691136974,1,FALSE,FALSE,FALSE,FALSE
"K05841",0.0591,0,0.782,-0.0395,0.142,0.0196,NA,"K05841",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K20523",0.0739,0,0.781,0.0524,0.188,0.0196,NA,"K20523",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K15983",0.0493,0,0.472,0.157,0.218,0.0508,NA,"K15983",0.921838808250573,1,FALSE,FALSE,FALSE,FALSE
"K08094",0.158,0,0.575,-0.0573,0.102,0.0396,NA,"K08094",0.950486959392539,1,FALSE,FALSE,FALSE,FALSE
"K00153",0.0837,0,0.465,-0.23,0.315,0.0515,NA,"K00153",0.920622775800712,1,FALSE,FALSE,FALSE,FALSE
"K13280",0.123,0,0.156,-0.168,0.118,0.1,NA,"K13280",0.701789757412399,1,FALSE,FALSE,FALSE,FALSE
"K26249",0.113,0,0.535,-0.152,0.244,0.0438,NA,"K26249",0.945181052631579,1,FALSE,FALSE,FALSE,FALSE
"K16164",0.138,0,0.808,-0.0276,0.113,0.0172,NA,"K16164",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K05548",0.345,0,0.282,0.1,0.093,0.0759,NA,"K05548",0.82091511627907,1,FALSE,FALSE,FALSE,FALSE
"K22553",0.0394,0,0.933,0.0121,0.145,0.00589,NA,"K22553",0.994829403321714,1,FALSE,FALSE,FALSE,FALSE
"K06610",0.0493,0,0.133,-0.211,0.14,0.106,NA,"K06610",0.687801152737752,1,FALSE,FALSE,FALSE,FALSE
"K20023",0.103,0,0.393,-0.112,0.131,0.0602,NA,"K20023",0.889784691136974,1,FALSE,FALSE,FALSE,FALSE
"K02164",0.172,0,0.445,0.0899,0.117,0.054,NA,"K02164",0.908692903752039,1,FALSE,FALSE,FALSE,FALSE
"K16047",0.0542,0,0.724,0.0688,0.194,0.0249,NA,"K16047",0.972688906752412,1,FALSE,FALSE,FALSE,FALSE
"K02554",0.0739,0,0.619,0.0611,0.123,0.0351,NA,"K02554",0.958062751159196,1,FALSE,FALSE,FALSE,FALSE
"K04073",0.0739,0,0.628,0.0581,0.12,0.0342,NA,"K04073",0.959827838827839,1,FALSE,FALSE,FALSE,FALSE
"K01666",0.182,0,0.383,0.0743,0.085,0.0615,NA,"K01666",0.888638090824838,1,FALSE,FALSE,FALSE,FALSE
"K00446",0.172,0,0.476,0.0808,0.113,0.0504,NA,"K00446",0.921838808250573,1,FALSE,FALSE,FALSE,FALSE
"K18833",0.0788,0,0.783,-0.0353,0.128,0.0194,NA,"K18833",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K25676",0.163,0,0.326,-0.138,0.14,0.0693,NA,"K25676",0.852310775637689,1,FALSE,FALSE,FALSE,FALSE
"K25677",0.163,0,0.326,-0.138,0.14,0.0693,NA,"K25677",0.852310775637689,1,FALSE,FALSE,FALSE,FALSE
"K25678",0.163,0,0.326,-0.138,0.14,0.0693,NA,"K25678",0.852310775637689,1,FALSE,FALSE,FALSE,FALSE
"K09814",0.163,0,0.914,0.0138,0.127,0.00766,NA,"K09813,K09814",0.992926448253417,1,FALSE,FALSE,FALSE,FALSE
"K03392",0.103,0,0.81,0.0233,0.0966,0.017,NA,"K03392",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K14337",0.0837,0,0.465,-0.23,0.315,0.0515,NA,"K14337",0.920622775800712,1,FALSE,FALSE,FALSE,FALSE
"K00309",0.0739,0,0.535,0.129,0.207,0.0438,NA,"K00309",0.945181052631579,1,FALSE,FALSE,FALSE,FALSE
"K18926",0.241,0,0.252,-0.208,0.181,0.0808,NA,"K18926",0.809307547169811,1,FALSE,FALSE,FALSE,FALSE
"K00619",0.167,0,0.0188,-0.657,0.277,0.165,NA,"K00619",0.289635692307692,1,FALSE,FALSE,FALSE,FALSE
"K05881",0.384,0,0.913,-0.0168,0.154,0.00772,NA,"K05881",0.992926448253417,1,FALSE,FALSE,FALSE,FALSE
"K07067",0.217,0,0.964,0.0116,0.254,0.00322,NA,"K07067",0.994829403321714,1,FALSE,FALSE,FALSE,FALSE
"K10242",0.0788,0,0.673,-0.0767,0.181,0.0298,NA,"K10242",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K18198",0.0345,0,0.9,-0.0206,0.164,0.00883,NA,"K18198",0.992180622533976,1,FALSE,FALSE,FALSE,FALSE
"K13315",0.0788,0,0.787,-0.0515,0.19,0.0191,NA,"K13315",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K18215",0.0591,0,0.69,-0.0698,0.175,0.0282,NA,"K18215",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K03090",0.172,0,0.915,-0.0193,0.18,0.00757,NA,"K03090",0.993374918778428,1,FALSE,FALSE,FALSE,FALSE
"K15521",0.138,0,0.743,-0.0682,0.208,0.0232,NA,"K15521",0.975729793356003,1,FALSE,FALSE,FALSE,FALSE
"K21345",0.108,0,0.52,-0.0839,0.13,0.0455,NA,"K21345",0.936898164807485,1,FALSE,FALSE,FALSE,FALSE
"K02476",0.153,0,0.681,0.0518,0.126,0.029,NA,"K02476",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K04477",0.108,0,0.717,-0.0875,0.241,0.0256,NA,"K04477",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K16139",0.0345,0,0.794,-0.0505,0.193,0.0185,NA,"K16139",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K17228",0.236,0,0.335,0.106,0.109,0.068,NA,"K17228",0.855351861295258,1,FALSE,FALSE,FALSE,FALSE
"K09764",0.197,0,0.663,-0.0658,0.151,0.0308,NA,"K09764",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K01421",0.236,0,0.713,-0.0702,0.191,0.026,NA,"K01421",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K24116",0.315,0,0.101,-0.127,0.0772,0.116,NA,"K24116",0.668924603174603,1,FALSE,FALSE,FALSE,FALSE
"K16147",0.345,0,0.837,0.0264,0.128,0.0146,NA,"K16147",0.983538840647735,1,FALSE,FALSE,FALSE,FALSE
"K16146",0.113,0,0.555,-0.143,0.241,0.0416,NA,"K16146",0.949517436067752,1,FALSE,FALSE,FALSE,FALSE
"K05549",0.271,0,0.0381,0.222,0.107,0.146,NA,"K05549,K05550,K05784",0.43062460496614,1,FALSE,FALSE,FALSE,FALSE
"K05783",0.286,0,0.0401,0.206,0.0995,0.144,NA,"K05783",0.435532971800434,1,FALSE,FALSE,FALSE,FALSE
"K03464",0.315,0,0.788,0.0289,0.108,0.019,NA,"K03464",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K16163",0.108,0,0.616,-0.0802,0.16,0.0354,NA,"K16163",0.957266294227188,1,FALSE,FALSE,FALSE,FALSE
"K12554",0.0296,0,0.824,-0.0462,0.208,0.0157,NA,"K12554",0.98039985862394,1,FALSE,FALSE,FALSE,FALSE
"K14956",0.256,0,0.785,0.0671,0.245,0.0193,NA,"K14956",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K10843",0.158,0,0.167,-0.423,0.305,0.0974,NA,"K10843",0.72710347826087,1,FALSE,FALSE,FALSE,FALSE
"K06605",0.163,0,0.9,-0.0117,0.0931,0.00885,NA,"K06605",0.992180622533976,1,FALSE,FALSE,FALSE,FALSE
"K06609",0.167,0,0.134,-0.164,0.109,0.106,NA,"K06609",0.687801152737752,1,FALSE,FALSE,FALSE,FALSE
"K25365",0.108,0,0.582,-0.133,0.241,0.0389,NA,"K25365",0.953558246073298,1,FALSE,FALSE,FALSE,FALSE
"K18887",0.251,0,0.665,-0.0967,0.223,0.0306,NA,"K18887",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K18888",0.251,0,0.665,-0.0967,0.223,0.0306,NA,"K18888",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K21687",0.0788,0,0.809,-0.0484,0.2,0.0171,NA,"K21687",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K14520",0.0148,0,0.582,-0.121,0.219,0.0389,NA,"K14520",0.953558246073298,1,FALSE,FALSE,FALSE,FALSE
"K08368",0.158,0,0.421,0.0831,0.103,0.0568,NA,"K08368",0.900062766865927,1,FALSE,FALSE,FALSE,FALSE
"K22894",0.103,0,0.389,0.1,0.116,0.0608,NA,"K22894",0.889784691136974,1,FALSE,FALSE,FALSE,FALSE
"K12583",0.0837,0,0.959,-0.00849,0.166,0.0036,NA,"K12583",0.994829403321714,1,FALSE,FALSE,FALSE,FALSE
"K28762",0.365,0,0.0123,0.34,0.134,0.175,NA,"K28762",0.249336437246964,1,FALSE,FALSE,FALSE,FALSE
"K09009",0.158,0,0.336,-0.233,0.242,0.0678,NA,"K09009",0.855723296032553,1,FALSE,FALSE,FALSE,FALSE
"K20469",0.192,0,0.00981,0.676,0.259,0.181,NA,"K20469",0.22635331797235,1,FALSE,FALSE,FALSE,FALSE
"K18455",0.103,0,0.462,-0.189,0.257,0.0519,NA,"K18455",0.919409379968203,1,FALSE,FALSE,FALSE,FALSE
"K21688",0.167,0,0.818,0.0529,0.229,0.0163,NA,"K21688",0.978902007648183,1,FALSE,FALSE,FALSE,FALSE
"K23842",0.128,0,0.397,-0.251,0.295,0.0598,NA,"K10005,K10008,K23842",0.889784691136974,1,FALSE,FALSE,FALSE,FALSE
"K27095",0.123,0,0.454,-0.193,0.258,0.0528,NA,"K27095",0.912922891566265,1,FALSE,FALSE,FALSE,FALSE
"K02478",0.0985,0,0.627,-0.111,0.227,0.0343,NA,"K02478",0.959827838827839,1,FALSE,FALSE,FALSE,FALSE
"K11410",0.158,0,0.239,-0.275,0.233,0.083,NA,"K11410",0.8009859437751,1,FALSE,FALSE,FALSE,FALSE
"K18290",0.153,0,0.372,-0.163,0.183,0.0629,NA,"K18290",0.879989661654135,1,FALSE,FALSE,FALSE,FALSE
"K23555",0.113,0,0.543,-0.151,0.248,0.043,NA,"K23555",0.948639567341242,1,FALSE,FALSE,FALSE,FALSE
"K06976",0.148,0,0.208,-0.266,0.211,0.0887,NA,"K06976",0.774316728624535,1,FALSE,FALSE,FALSE,FALSE
"K06117",0.148,0,0.042,-0.549,0.268,0.143,NA,"K06117",0.443778315789474,1,FALSE,FALSE,FALSE,FALSE
"K04074",0.261,0,0.262,-0.311,0.276,0.0791,NA,"K04074",0.814297951582868,1,FALSE,FALSE,FALSE,FALSE
"K16014",0.0788,0,0.254,-0.256,0.223,0.0805,NA,"K16014",0.809307547169811,1,FALSE,FALSE,FALSE,FALSE
"K07586",0.177,0,0.728,-0.0595,0.171,0.0246,NA,"K07586",0.973435372340426,1,FALSE,FALSE,FALSE,FALSE
"K01239",0.0887,0,0.196,-0.299,0.23,0.0911,NA,"K01239",0.765500780031201,1,FALSE,FALSE,FALSE,FALSE
"K17883",0.0197,0,0.633,0.108,0.227,0.0337,NA,"K17883",0.963645788993615,1,FALSE,FALSE,FALSE,FALSE
"K22010",0.187,0,0.0104,0.435,0.168,0.179,NA,"K22010",0.230410619469027,1,FALSE,FALSE,FALSE,FALSE
"K22213",0.064,0,0.617,0.073,0.146,0.0353,NA,"K22213",0.957334676169817,1,FALSE,FALSE,FALSE,FALSE
"K04104",0.0788,0,0.643,-0.121,0.26,0.0328,NA,"K04104",0.967398137019231,1,FALSE,FALSE,FALSE,FALSE
"K28614",0.0788,0,0.144,-0.175,0.12,0.103,NA,"K28614",0.689300191204589,1,FALSE,FALSE,FALSE,FALSE
"K18701",0.0345,0,0.413,-0.154,0.188,0.0578,NA,"K18701",0.894416522491349,1,FALSE,FALSE,FALSE,FALSE
"K03429",0.133,0,0.475,-0.131,0.182,0.0504,NA,"K03429",0.921838808250573,1,FALSE,FALSE,FALSE,FALSE
"K28682",0.128,0,0.416,-0.0748,0.0918,0.0574,NA,"K28682",0.897033591731266,1,FALSE,FALSE,FALSE,FALSE
"K27501",0.227,0,0.814,-0.0204,0.0866,0.0166,NA,"K27501",0.976917066155321,1,FALSE,FALSE,FALSE,FALSE
"K28683",0.0739,0,0.787,-0.0359,0.133,0.0191,NA,"K28683",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K28684",0.0591,0,0.797,-0.0452,0.175,0.0182,NA,"K28684",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K01466",0.261,0,0.526,-0.0816,0.128,0.0448,NA,"K01466",0.940600714285714,1,FALSE,FALSE,FALSE,FALSE
"K00365",0.113,0,0.628,-0.099,0.204,0.0342,NA,"K00365",0.959827838827839,1,FALSE,FALSE,FALSE,FALSE
"K12528",0.123,0,0.895,-0.0198,0.151,0.00928,NA,"K12528",0.992088775736108,1,FALSE,FALSE,FALSE,FALSE
"K19190",0.069,0,0.421,-0.161,0.2,0.0568,NA,"K19190",0.900062766865927,1,FALSE,FALSE,FALSE,FALSE
"K06413",0.236,0,0.683,-0.0445,0.109,0.0288,NA,"K06413",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K07155",0.069,0,0.959,-0.0079,0.154,0.00363,NA,"K07155",0.994829403321714,1,FALSE,FALSE,FALSE,FALSE
"K20902",0.158,0,0.711,-0.0583,0.157,0.0261,NA,"K20902",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K06324",0.0443,0,0.365,0.134,0.148,0.064,NA,"K06324",0.878926618705036,1,FALSE,FALSE,FALSE,FALSE
"K26749",0.0542,0,0.53,-0.0955,0.152,0.0444,NA,"K26749",0.944482060390764,1,FALSE,FALSE,FALSE,FALSE
"K22270",0.143,0,0.999,9.02e-05,0.103,6.17e-05,NA,"K22270",0.999199560527367,1,FALSE,FALSE,FALSE,FALSE
"K16148",0.128,0,0.601,-0.0788,0.151,0.0369,NA,"K16148",0.956963866877971,1,FALSE,FALSE,FALSE,FALSE
"K15526",0.0985,0,0.797,-0.0519,0.201,0.0182,NA,"K15526",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K07442",0.128,0,0.778,-0.0662,0.235,0.0199,NA,"K03727,K07442,K13572,K13573",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K13527",0.0936,0,0.766,-0.0647,0.217,0.021,NA,"K03432,K03433,K13527,K13570,K13571,K20814",0.976419045334613,1,FALSE,FALSE,FALSE,FALSE
"K24033",0.0739,0,0.451,-0.172,0.227,0.0532,NA,"K24033",0.911649979814292,1,FALSE,FALSE,FALSE,FALSE
"K25144",0.064,0,0.57,-0.0942,0.166,0.0401,NA,"K25142,K25144",0.949517436067752,1,FALSE,FALSE,FALSE,FALSE
"K07695",0.0837,0,0.485,-0.122,0.174,0.0493,NA,"K07695",0.922836711711712,1,FALSE,FALSE,FALSE,FALSE
"K07682",0.103,0,0.426,-0.131,0.164,0.0562,NA,"K07682",0.902105063291139,1,FALSE,FALSE,FALSE,FALSE
"K12952",0.0394,0,0.678,0.0585,0.141,0.0293,NA,"K12952",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K24131",0.261,0,0.61,-0.0707,0.139,0.036,NA,"K24131",0.957197699720236,1,FALSE,FALSE,FALSE,FALSE
"K23393",0.113,0,0.277,-0.201,0.184,0.0767,NA,"K07009,K23393",0.818253097345133,1,FALSE,FALSE,FALSE,FALSE
"K27681",0.103,0,0.491,-0.168,0.244,0.0486,NA,"K27681",0.922836711711712,1,FALSE,FALSE,FALSE,FALSE
"K18917",0.227,0,0.515,0.089,0.136,0.046,NA,"K18917",0.93292510853835,1,FALSE,FALSE,FALSE,FALSE
"K11358",0.0394,0,0.483,-0.112,0.159,0.0495,NA,"K11358",0.921990468928708,1,FALSE,FALSE,FALSE,FALSE
"K24120",0.123,0,0.453,-0.182,0.242,0.053,NA,"K24120",0.912744869215292,1,FALSE,FALSE,FALSE,FALSE
"K07030",0.222,0,0.45,-0.197,0.261,0.0533,NA,"K01926,K07030",0.91109987868985,1,FALSE,FALSE,FALSE,FALSE
"K03296",0.251,0,0.101,-0.505,0.307,0.115,NA,"K03296",0.668924603174603,1,FALSE,FALSE,FALSE,FALSE
"K16649",0.128,0,0.0139,0.484,0.195,0.172,NA,"K16649",0.26066404494382,1,FALSE,FALSE,FALSE,FALSE
"K02074",0.158,0,0.718,-0.0314,0.0869,0.0255,NA,"K02074",0.971103727714749,1,FALSE,FALSE,FALSE,FALSE
"K23987",0.0739,0,0.697,-0.0538,0.138,0.0275,NA,"K23987",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K16650",0.103,0,0.635,-0.0963,0.203,0.0335,NA,"K16650",0.96405245603396,1,FALSE,FALSE,FALSE,FALSE
"K08372",0.123,0,0.537,-0.158,0.256,0.0436,NA,"K08372",0.945181052631579,1,FALSE,FALSE,FALSE,FALSE
"K09118",0.138,0,0.245,-0.342,0.293,0.082,NA,"K09118",0.803876146788991,1,FALSE,FALSE,FALSE,FALSE
"K06979",0.187,0,0.134,-0.181,0.121,0.105,NA,"K06979",0.687801152737752,1,FALSE,FALSE,FALSE,FALSE
"K00231",0.251,0,0.202,0.229,0.179,0.0899,NA,"K00231",0.770894817073171,1,FALSE,FALSE,FALSE,FALSE
"K07319",0.113,0,0.923,-0.016,0.166,0.00681,NA,"K07319",0.994297872340426,1,FALSE,FALSE,FALSE,FALSE
"K10006",0.138,0,0.25,-0.24,0.208,0.0811,NA,"K10006",0.809307547169811,1,FALSE,FALSE,FALSE,FALSE
"K10007",0.138,0,0.351,-0.187,0.2,0.0658,NA,"K10007",0.867023680315738,1,FALSE,FALSE,FALSE,FALSE
"K01858",0.148,0,0.717,0.0429,0.118,0.0256,NA,"K01858",0.971062753583987,1,FALSE,FALSE,FALSE,FALSE
"K00392",0.113,0,0.609,-0.108,0.211,0.0361,NA,"K00392",0.957081920903955,1,FALSE,FALSE,FALSE,FALSE
"K21401",0.0985,0,0.397,-0.244,0.287,0.0598,NA,"K21401",0.889784691136974,1,FALSE,FALSE,FALSE,FALSE
"K25149",0.103,0,0.19,-0.135,0.103,0.0924,NA,"K25149",0.758395717684378,1,FALSE,FALSE,FALSE,FALSE
